id_oferty;id_firmy;okres_umowy;grupa_okresu;nazwa_oferty;predkosc_pobierania;predkosc_wysylania;grupa_porownawcza_internet;nazwa_pakietu;liczba_kanalow;grupa_porownawcza_telewizja;dodatki;uwagi;okres_od_1;okres_do_1;cena_1;okres_od_2;okres_do_2;cena_2;okres_od_3;okres_do_3;cena_3
853;TYGRYS;12;12;Internet i Telewizja;1000;200;800;Pakiet Mini HD;142;129;;;1;12;135.00;;;;;;
854;TYGRYS;12;12;Internet i Telewizja;1000;200;800;Pakiet Bogaty;179;184;;;1;12;150.00;;;;;;
855;TYGRYS;12;12;Internet i Telewizja;1000;200;800;Pakiet Prestiż;184;184;;;1;12;159.00;;;;;;
856;TYGRYS;12;12;Internet i Telewizja;1000;200;800;Pakiet Wielotematyczny;195;184;;;1;12;150.00;;;;;;
857;TYGRYS;12;12;Internet i Telewizja;1000;200;800;Pakiet Max;220;236;;;1;12;179.00;;;;;;
858;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Na Start;53;57;;;1;12;130.00;;;;;;
859;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Mikro HD;75;57;;;1;12;135.00;;;;;;
860;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Podstawowy;78;57;;;1;12;140.00;;;;;;
861;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Luz;119;129;;;1;12;139.00;;;;;;
862;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Korzystny;137;129;;;1;12;150.00;;;;;;
863;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Komfort;140;129;;;1;12;149.00;;;;;;
864;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Mini HD;142;129;;;1;12;145.00;;;;;;
865;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Bogaty;179;184;;;1;12;160.00;;;;;;
866;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Prestiż;184;184;;;1;12;169.00;;;;;;
867;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Wielotematyczny;195;184;;;1;12;160.00;;;;;;
868;TYGRYS;12;12;Internet i Telewizja;1000;400;800;Pakiet Max;220;236;;;1;12;189.00;;;;;;
869;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Na Start;53;57;;;1;12;100.00;;;;;;
870;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Mikro HD;75;57;;;1;12;145.00;;;;;;
871;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Podstawowy;78;57;;;1;12;150.00;;;;;;
872;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Luz;119;129;;;1;12;149.00;;;;;;
873;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Korzystny;137;129;;;1;12;160.00;;;;;;
874;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Komfort;140;129;;;1;12;159.00;;;;;;
875;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Mini HD;142;129;;;1;12;155.00;;;;;;
876;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Bogaty;179;184;;;1;12;170.00;;;;;;
877;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Prestiż;184;184;;;1;12;179.00;;;;;;
878;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Wielotematyczny;195;184;;;1;12;170.00;;;;;;
879;TYGRYS;12;12;Internet i Telewizja;2000;50;800;Pakiet Max;220;236;;;1;12;199.00;;;;;;
880;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Na Start;53;57;;;1;12;110.00;;;;;;
881;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Mikro HD;75;57;;;1;12;155.00;;;;;;
882;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Podstawowy;78;57;;;1;12;160.00;;;;;;
883;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Luz;119;129;;;1;12;159.00;;;;;;
884;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Korzystny;137;129;;;1;12;170.00;;;;;;
885;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Komfort;140;129;;;1;12;169.00;;;;;;
886;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Mini HD;142;129;;;1;12;165.00;;;;;;
887;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Bogaty;179;184;;;1;12;180.00;;;;;;
888;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Prestiż;184;184;;;1;12;189.00;;;;;;
889;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Wielotematyczny;195;184;;;1;12;180.00;;;;;;
890;TYGRYS;12;12;Internet i Telewizja;2000;100;800;Pakiet Max;220;236;;;1;12;209.00;;;;;;
891;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Na Start;53;57;;;1;12;120.00;;;;;;
892;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Mikro HD;75;57;;;1;12;165.00;;;;;;
893;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Podstawowy;78;57;;;1;12;170.00;;;;;;
894;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Luz;119;129;;;1;12;169.00;;;;;;
895;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Korzystny;137;129;;;1;12;180.00;;;;;;
896;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Komfort;140;129;;;1;12;179.00;;;;;;
897;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Mini HD;142;129;;;1;12;175.00;;;;;;
898;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Bogaty;179;184;;;1;12;190.00;;;;;;
899;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Prestiż;184;184;;;1;12;199.00;;;;;;
900;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Wielotematyczny;195;184;;;1;12;190.00;;;;;;
901;TYGRYS;12;12;Internet i Telewizja;2000;200;800;Pakiet Max;220;236;;;1;12;219.00;;;;;;
902;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Na Start;53;57;;;1;12;130.00;;;;;;
903;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Mikro HD;75;57;;;1;12;175.00;;;;;;
904;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Podstawowy;78;57;;;1;12;180.00;;;;;;
905;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Luz;119;129;;;1;12;179.00;;;;;;
906;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Korzystny;137;129;;;1;12;190.00;;;;;;
907;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Komfort;140;129;;;1;12;189.00;;;;;;
908;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Mini HD;142;129;;;1;12;185.00;;;;;;
909;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Bogaty;179;184;;;1;12;200.00;;;;;;
910;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Prestiż;184;184;;;1;12;209.00;;;;;;
911;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Wielotematyczny;195;184;;;1;12;200.00;;;;;;
912;TYGRYS;12;12;Internet i Telewizja;2000;400;800;Pakiet Max;220;236;;;1;12;229.00;;;;;;
913;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;70.00;;;
914;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;75.00;;;
915;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;80.00;;;
916;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;79.00;;;
917;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;90.00;;;
918;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;89.00;;;
919;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;85.00;;;
920;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;100.00;;;
921;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;109.00;;;
922;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;100.00;;;
923;TYGRYS;24;24;Internet i Telewizja;500;50;650;Pakiet Max;220;236;;;1;2;0.00;3;24;129.00;;;
924;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;80.00;;;
925;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;85.00;;;
926;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;90.00;;;
927;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;89.00;;;
928;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;100.00;;;
929;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;99.00;;;
930;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;95.00;;;
931;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;110.00;;;
932;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;119.00;;;
933;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;110.00;;;
934;TYGRYS;24;24;Internet i Telewizja;500;100;650;Pakiet Max;220;236;;;1;2;0.00;3;24;139.00;;;
935;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;90.00;;;
936;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;95.00;;;
937;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;100.00;;;
938;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;99.00;;;
939;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;110.00;;;
940;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;109.00;;;
941;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;105.00;;;
942;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;120.00;;;
943;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;129.00;;;
944;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;120.00;;;
945;TYGRYS;24;24;Internet i Telewizja;500;200;650;Pakiet Max;220;236;;;1;2;0.00;3;24;149.00;;;
946;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;100.00;;;
947;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;105.00;;;
948;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;110.00;;;
949;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;109.00;;;
950;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;120.00;;;
951;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;119.00;;;
952;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;115.00;;;
953;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;130.00;;;
954;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;139.00;;;
955;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;130.00;;;
956;TYGRYS;24;24;Internet i Telewizja;500;400;650;Pakiet Max;220;236;;;1;2;0.00;3;24;159.00;;;
957;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;80.00;;;
958;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;85.00;;;
959;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;90.00;;;
960;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;89.00;;;
961;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;100.00;;;
962;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;99.00;;;
963;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;95.00;;;
964;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;110.00;;;
965;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;119.00;;;
966;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;110.00;;;
967;TYGRYS;24;24;Internet i Telewizja;700;50;650;Pakiet Max;220;236;;;1;2;0.00;3;24;139.00;;;
968;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;90.00;;;
969;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;95.00;;;
970;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;100.00;;;
971;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;99.00;;;
972;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;110.00;;;
973;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;109.00;;;
974;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;105.00;;;
975;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;120.00;;;
976;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;129.00;;;
977;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;120.00;;;
978;TYGRYS;24;24;Internet i Telewizja;700;100;650;Pakiet Max;220;236;;;1;2;0.00;3;24;149.00;;;
979;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;100.00;;;
980;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;105.00;;;
981;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;110.00;;;
982;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;109.00;;;
983;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;120.00;;;
984;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;119.00;;;
985;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;115.00;;;
986;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;130.00;;;
987;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;139.00;;;
988;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;130.00;;;
989;TYGRYS;24;24;Internet i Telewizja;700;200;650;Pakiet Max;220;236;;;1;2;0.00;3;24;159.00;;;
990;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Na Start;53;57;;;1;2;0.00;3;24;110.00;;;
991;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;115.00;;;
992;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;120.00;;;
993;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Luz;119;129;;;1;2;0.00;3;24;119.00;;;
994;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;130.00;;;
995;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Komfort;140;129;;;1;2;0.00;3;24;129.00;;;
996;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;125.00;;;
997;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;140.00;;;
998;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;149.00;;;
999;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;140.00;;;
1000;TYGRYS;24;24;Internet i Telewizja;700;400;650;Pakiet Max;220;236;;;1;2;0.00;3;24;169.00;;;
1001;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;90.00;;;
1002;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;95.00;;;
1003;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;100.00;;;
1004;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;99.00;;;
1005;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;110.00;;;
1006;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;109.00;;;
1007;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;105.00;;;
1008;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;120.00;;;
1009;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;129.00;;;
1010;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;120.00;;;
1011;TYGRYS;24;24;Internet i Telewizja;1000;50;800;Pakiet Max;220;236;;;1;2;0.00;3;24;149.00;;;
1012;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;100.00;;;
1013;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;105.00;;;
1014;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;110.00;;;
1015;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;109.00;;;
1016;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;120.00;;;
1017;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;119.00;;;
1018;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;115.00;;;
1019;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;130.00;;;
1020;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;139.00;;;
1021;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;130.00;;;
1022;TYGRYS;24;24;Internet i Telewizja;1000;100;800;Pakiet Max;220;236;;;1;2;0.00;3;24;159.00;;;
1023;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;110.00;;;
1024;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;115.00;;;
1025;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;120.00;;;
1026;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;119.00;;;
1027;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;130.00;;;
1028;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;129.00;;;
1029;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;125.00;;;
1030;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;140.00;;;
1031;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;149.00;;;
1032;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;140.00;;;
1033;TYGRYS;24;24;Internet i Telewizja;1000;200;800;Pakiet Max;220;236;;;1;2;0.00;3;24;169.00;;;
1034;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;120.00;;;
1035;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;125.00;;;
1036;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;130.00;;;
1037;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;129.00;;;
1038;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;140.00;;;
1039;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;139.00;;;
1040;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;135.00;;;
1041;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;150.00;;;
1042;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;159.00;;;
1043;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;150.00;;;
1044;TYGRYS;24;24;Internet i Telewizja;1000;400;800;Pakiet Max;220;236;;;1;2;0.00;3;24;179.00;;;
1045;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;90.00;;;
1046;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;135.00;;;
1047;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;140.00;;;
1048;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;139.00;;;
1049;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;150.00;;;
1050;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;149.00;;;
1051;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;145.00;;;
1052;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;160.00;;;
1053;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;169.00;;;
1054;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;160.00;;;
1055;TYGRYS;24;24;Internet i Telewizja;2000;50;800;Pakiet Max;220;236;;;1;2;0.00;3;24;189.00;;;
1056;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;100.00;;;
1057;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;145.00;;;
1058;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;150.00;;;
1059;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;149.00;;;
1060;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;160.00;;;
1061;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;159.00;;;
1062;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;155.00;;;
1063;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;170.00;;;
1064;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;179.00;;;
1065;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;170.00;;;
1066;TYGRYS;24;24;Internet i Telewizja;2000;100;800;Pakiet Max;220;236;;;1;2;0.00;3;24;199.00;;;
